Fecha;Comprobante;Proveedor;Descripcion producto;Importe;Moneda;Gerencia;Tipocompra
16/3/2022;OC-00011147;BERON LIDIA CRISTINA (Vanguardia);AC787OL - PROVISION DE BARREROS DELANTEROS Y TUERCAS DE RUEDAS - BENAVIDEZ-CHEVROLET S10 2.8TD 4X4 DC LT L17--2018-9BG148FK0JC446871-;$ 23.900,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
16/3/2022;OC-00011148;TRIUNFO COOPERATIVA DE SEGUROS LIMITADA;Contratacion seguro todo riesgo para 3 unidades de UTE LZH626 /LZH625/NFC599 (a confirmarse inicio de cobertura x transferencia)- HASTA 1/6/2022;$ 55.405,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso B
16/3/2022;OC-00011144;MGM Group SRL;AC787OW - PROVISION Y REEMPLAZO DE BATERIA - SALTA-CHEVROLET S10 2.8TD 4X4 DC LT L17--2018-9BG148FK0JC446459-;$ 29.250,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;
16/3/2022;OC-00011146;BERNARDO DIEGO MARTIN;OEF942 - SCANEO Y CONTROL GENERAL X FALLAS VARIAS - SAN BERNARDO-TOYOTA HILUX L/12 2.5 DC 4x4 TD DX PACK--2014-8AJFR22G0E4570357-;$ 12.500,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;
17/3/2022;OC-00011156;APOLO EXPRESS SRL;Desagote Trampa de Grasa 2022;$ 1.377.948,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
17/3/2022;OC-00011158;Nacion Seguros S.A.;poliza de caución;$ 31.618,30;Pesos;;Contratacion directa - Inciso K
17/3/2022;OC-00011159;Nacion Seguros S.A.;SC 9446 - Poliza de caución directores;$ 24.640,00;Pesos;Gerencia de Administracion y Finanzas;Contratacion directa - Inciso K
17/3/2022;OC-00011160;AUTOS DEL SUR S.A.;AD803LQ - SERVICE 90000 KM + ALIN ROT Y BAL - ESQUEL-TOYOTA HILUX 4X4 C/S DX 2.4 TDI 6 M/T--2019-8AJFB8CB7L1559199-GARANTIA;$ 36.100,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso F
17/3/2022;OC-00011154;ALMAR INTERNATIONAL DE ARG. S.A.;flete internacional OC 10627;$ 1.985,00;Dólares;Gerencia de Administracion y Finanzas;Compras Menores
17/3/2022;OC-00011161;BOGADO ALBERTO - 3B SOLUCIONES;desmalezado de cortafuego en EDT Formosa;$ 48.400,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;
21/3/2022;OC-00011162;MI Taller  AGAFONOV IVAN;AC787OY - REVISION Y DIAGNOSTICO PROBLEMA EN CAJA DE CAMBIOS - RIO GALLEGOS-CHEVROLET S10 2.8TD 4X4 DC LT L17--2018-9BG148FK0JC446585-;$ 36.300,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;
23/3/2022;OC-00011163;Banega Hector Antonio Cerrajeria Garin;AF287KK - APERTURA DE PUERTA X CERRAJERO X EXTRAVIO DE LLAVE - BENAVIDEZ;$ 3.000,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;
23/3/2022;OC-00011164;CABALLITO CARS SA;AF287KK – Duplicado de llave por extravio – llave original en garantía-Benavidez;$ 31.800,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;
25/3/2022;OC-00011170;RUILARSA SRL;Construccion Obra Civil y Cable Etapa 1 referente al proyecto Tecnópolis;$ 73.386.351,00;Pesos;Gerencia de Operaciones Terrestres;Contratacion directa - Inciso B
25/3/2022;OC-00011171;BORGO JORGE OSCAR;AD072IG - PROVISION Y REEMPLAZO DE 4 AMORTIGUADORES Y PASTILLAS DE FRENO DEL - CONCORDIA-PEUGEOT PARTNER FURGON CONFORT 1.6 2P-708414 111509 111 00-2018-8AEGC9HPAJG530385-;$ 135.700,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
25/3/2022;OC-00011172;UILON SRL;AB973TQ - SERVICE 140000 KM + ALIN ROT Y BAL + REVISION Y REPARACION FRENOS - SAN CARLOS DE BARILOCHE, RIO NEGRO-FORD RANGER DC 4x4 XL 2.2L D--2017-8AFAR23K4JJ044624-GARANTIA;$ 41.330,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso F
25/3/2022;OC-00011180;BORIGEN BETZEL SRL;Radiador del refrigerante;$ 45.978,31;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
25/3/2022;OC-00011165;GRUPO 24 S.A;Plan de soporte anual para  sistema SEGUIMIENTO FLOTA VEHICULOS (SoftGuard) ilimitados de Ticket On-Line para consultas a soporte e incluye actualizaciones con mejoras de versión y acceso a capacitación por e-learning;$ 5.166,70;Dólares;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso B
25/3/2022;OC-00011166;LBT SA;Provisión e instalación de sistemas de aire acondicionado en Gerencia de Servicios Espaciales- Edificio técnico;$ 148.975,00;Dólares;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso A
25/3/2022;OC-00011167;Nacion Seguros S.A.;Póliza de garantía de cumplimiento PPU tramitado en EX-2021-125851383- -APN-MESYA#ADIFSE;$ 662,32;Dólares;Gerencia de Operaciones Terrestres;Contratacion directa - Inciso K
25/3/2022;OC-00011168;TECNORED SA;Servicios de soporte técnico;$ 456.774,96;Dólares;Gerencia de Operaciones Terrestres;Contratacion directa - Inciso B
25/3/2022;OC-00011173;ELECTRO UNIVERSO - PLIN METAL S.A.;Térmica Calefactor unipolar 6A - LC-6A;$ 74,69;Dólares;Gerencia de Operaciones Terrestres;Compras Menores
25/3/2022;OC-00011175;Multicontrol S.A.;dos motocompresor scroll de 10 hp;$ 3.358,96;Dólares;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
25/3/2022;OC-00011174;PROMTEL S.R.L;Reparacion Portón de Acceso EDT San Juan;$ 40.500,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;
25/3/2022;OC-00011176;E.C. LIGHTING S.A - ELECTRICIDAD CANNING;Guardamotor;$ 10.876,48;Pesos;Subgerencia de Servicios Corporativos y Logistica;
28/3/2022;OC-00011184;Blockener S.A.;Bomba eléctrica de cebado de combustible – Lift Pump.;$ 15.020,00;Dólares;Gerencia de Operaciones Terrestres;Compras Menores
28/3/2022;OC-00011185;HARDTRAC S A;Provision e instalacion de cupula para Niissan Frontier DC S 4x4 + extension de alarma a cupula - Benavidez;$ 1.569.640,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso N
28/3/2022;OC-00011181;Banega Hector Antonio Cerrajeria Garin;NQY798 - SERVICIO DE CERRAJERIA POR ABERTURA DE VEHICULO - BENAVIDEZ-VW AMAROK 2.0L TDI 140CV 4x4 210--2014-8AWDD42H0EA025541-;$ 3.000,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;
29/3/2022;OC-00011189;FIBRARED SRL;"CORRIMIENTO RN33 BAHÍA BLANCA 2da FASE AMPLIACIÓN - 	Corrimiento de traza sobre RN33 entre km 9,400 y 10,620 ";$ 3.127.549,50;Pesos;Gerencia de Operaciones Terrestres;Contratacion directa - Inciso B
30/3/2022;OC-00011195;INVAP S.E.;Servicios relacionados al traslado del modelo de ingeniería (PEEM) a la estación de Benavídez - Redet.2 / OC-00007562;$ 1.870.376,88;Pesos;;Contratacion directa - Inciso K
30/3/2022;OC-00011197;EL LAB TALLER DE IDIOMAS S.R.L.;Cursos de Idioma inglés en formato virtual, incluyen exámen de nivelación y certificación CUI. El valor final va a depender de la cantidad de personas que se inscriban y de su nivelación. Es decir, que al cargar el IR se descontará el valor real facturado del estimado en la OC. Para nivel 1, el monto es: $ 11.514. Para el nivel 2, el monto es: $ 13.325. Se adjuntan Memo y Acuerdo.;$ 10.000.000,00;Pesos;Subgerencia de RRHH y RSE;Contratacion directa - Inciso B
30/3/2022;OC-00011202;LOGISTICS GP CORP.;Flete y almacenaje OC 10024 ;$ 81.017,76;Dólares;Gerencia de Administracion y Finanzas;Contratacion directa - Inciso A
30/3/2022;OC-00011198;T.M S.A;AE174MX - SERVICE 110000 KM + ALIN ROT Y BAL - EL DORADO, MISIONES-TOYOTA HILUX 4X4 C/S DX 2.4 TDI 6 M/T--2020-8AJFB8CBXL1559942-GARANTIA;$ 38.500,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso F
30/3/2022;OC-00011200;CORREA JAVIER ALFONSO ( REPUESTOS LOS AMIGOS );LYH107 - Service 290.000 KM + JUEGO PASTILLAS DE FRENO + 1 LAMPARA H4 OSRAM64193-PERITO MORENO-FORD RANGER XL 2.2 TDI DC 4x4 SAFETY--2013-8AFAR23J6CJ055022-;$ 29.478,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
30/3/2022;OC-00011203;PICHETTI S.A.;AD803LT - SERVICE 80000 KM + ALIN ROT Y BAL - PERGAMINO-TOYOTA HILUX 4X4 C/S DX 2.4 TDI 6 M/T--2019-8AJFB8CBXL1559195-GARANTIA;$ 44.200,28;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso F
30/3/2022;OC-00011206;Derka y Vargas S.A.;AD803LS - SERVICE 100000 KM + ALIN ROT Y BAL - ROQUE SAENZ PEÑA, CHACO-TOYOTA HILUX 4X4 C/S DX 2.4 TDI 6 M/T--2019-8AJFB8CB9L1559219-GARANTIA;$ 92.422,27;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso F
30/3/2022;OC-00011207;SARTHOU AUTOMOTORES S.A.;AD803LW - SERVICE 700000 KM + ALIN ROT Y BAL ( USO URGENTE DIRECTIVO) - BENAVIDEZ-TOYOTA COROLLA XEI PACK 1.8 CVT--2019-9BRBU3HE2K0190149-GARANTIA;$ 27.200,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso F
30/3/2022;OC-00011209;MARIO JOSE CELI - FRENOS MARIO CELI;AD027DZ - PROVISION Y REEMPLAZO DE PLACA Y DISCO D EMBRAGUE + GUIA CRAPODINA EMBRAGUE + CRAPODINA - CORDOBA-PEUGEOT PARTNER FURGON CONFORT 1.6 2P--2018-8AEGC9HPAJG530389-;$ 38.900,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
30/3/2022;OC-00011196;GESTIONIS GLOBAL SERVICES S.R.L. ;Monitoreo de Puntos Wi Fi;$ 29.999.782,80;Pesos;Gerencia Comercial;Contratacion directa - Inciso I
31/3/2022;OC-00011215;TECHNOLOGY BUREAU USA CORP - TBUSA;"iSupport Program (PSP) Incluye 24x7x365 Technical Services Support, Registration to iDirect Support Website; iSupport On-Line, Access to software service releases, updates and technical bulletins, Access to major and minor software releases. Extended Warranty on Chassis and Line Cards, Remote managed upgrade support, Annual network audit. Automatic Escalation to Tier II TAC Support. Technical Account Management (TAM) Support. Quality Analysis Reports. Spare-in-the-Air replacement for hub components. 10-day response for warranty repairs (remotes only). 2 Training Seat		payment: net 30 - FOB (Incoterms 2000) Miami, FL, USA	Payment should be sent via wire transfer to : Phone: +1.305.594.2299 e-mail: contact@tb-us.com Payment Instructions. Technology Bureau USA Corp. Additionals 6306 NW 99 Avenue, Doral FL. 33178 Shipping Phone: +1.305.594.2299 / Fax:+1.443.705.0384";$ 43.114,31;Dólares;Subgerencia de Servicios de Transporte Audiovisual y Satelitales;Contratacion directa - Inciso A
31/3/2022;OC-00011212;Control Informatico de Cargas S.A;flete internacional RMA 45385;$ 2.337,50;Dólares;Gerencia de Administracion y Finanzas;Compras Menores
31/3/2022;OC-00011214;TRIUNFO COOPERATIVA DE SEGUROS LIMITADA;Contratacion seguro todo riesgo para 54 unidades nuevas según detalle adjunto (incorporacion paulatina en base a planes de entrega previstos y a confirmarse )- HASTA 1/6/2022;$ 4.710.024,81;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso C
31/3/2022;OC-00011211;ALLER ATUCHA SRL;vinilo esmerilado;$ 8.941,90;Pesos;Gerencia de Relaciones Institucionales;
31/3/2022;OC-00011213;La Esquina del Neumatico S.A.;AD027DT - AC856ZE / 3 PARCHES  - BENAVIDEZ-PEUGEOT PARTNER FURGON CONFORT 1.6 2P-708414 111509 125 04-2018-8AEGC9HPAJG530639-;$ 2.100,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;
1/4/2022;OC-00011217;SELVA SA;AB973UL - POLARIZADO DE UNIDAD - MISIONES-FORD RANGER DC 4x4 XL 2.2L D--2017-8AFAR23K4JJ046664-GARANTIA;$ 20.500,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso F
1/4/2022;OC-00011219;BELCHAMP S.A;AD027DR - Distribucion completa - Mar del Plata-PEUGEOT PARTNER FURGON CONFORT 1.6 2P-708414 111509 122 07-2018-8AEGC9HPAJG530622-;$ 54.298,57;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
1/4/2022;OC-00011220;T.M S.A;LTA673 - PROVISION Y REEMPLAZO DE BATERIA , PLACA Y DISCO DE EMBRAGUE, RULEMAN DE EMPUJE, PASTILLAS DE FRENO, 2 PRECAP, CAPUCHON CREMALLERA DER E IZQ , ABRAZADERA, ABRAZADER DE MANGUERA, LAMPARAS - POSADAS-TOYOTA HILUX L/12 2.5 DC 4x2 T--2012-8AJER32G5C4040738-;$ 184.456,61;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
1/4/2022;OC-00011221;Arnal Fabiana Noemi;Ladrillo Comun para tendido de cable;$ 17.000,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;
1/4/2022;OC-00011216;Bulonera Andes SRL;Baterias 9V;$ 37.500,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;
4/4/2022;OC-00011222;CHAMICAL COMPACTACION SA;Contratación de Servicio de provisión y retiro de contenedores de Roll-Off, Benavidez;$ 529.172,88;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
4/4/2022;OC-00011223;TRUMAW SRL;colocación de pinches y redes anti palomas en los edificios administrativos y técnico.;$ 3.050.000,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
4/4/2022;OC-00011224;D-K KOMUR;Impermeabilización de cubierta sobre 1er piso en ET - ETB;$ 884.791,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
4/4/2022;OC-00011225;PUSSETTO SALTA SA;AB973UI - PROVISION Y REEMPLAZO DE BATERIA X AGOTAMIENTO + ESCAPE (SONDA LAMBDA / CATALIZADOR)- SALTA -FORD RANGER DC 4x4 XL 2.2L D--2017-8AFAR23K1JJ046668-GARANTIA;$ 35.723,27;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso F
4/4/2022;OC-00011226;Nestlé Argentina S.A. ;Capsulas surtidas;$ 163.800,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso C
4/4/2022;OC-00011227;Control Informatico de Cargas S.A;flete internacional OC 10557;$ 1.682,50;Dólares;Gerencia de Administracion y Finanzas;Compras Menores
4/4/2022;OC-00011228;Control Informatico de Cargas S.A;Flete Internacional Para expo temporal de 3 amplificadores por cuenta y orden de Ceatsa;$ 2.660,05;Dólares;Gerencia de Administracion y Finanzas;Compras Menores
4/4/2022;OC-00011229;SOUTHATLANTIC MARITIME S.A.;FLETE internacional Marítimo OC 10406;$ 9.254,79;Dólares;Gerencia de Administracion y Finanzas;Compras Menores
4/4/2022;OC-00011230;SOUTHATLANTIC MARITIME S.A.;flete internacional OC 10493;$ 3.397,74;Dólares;Gerencia de Administracion y Finanzas;Compras Menores
5/4/2022;OC-00011232;La Esquina del Neumatico S.A.;AD072IC - AD072JD ARME Y DESARME + VALVULAS + BALANCEO + PARCHE - BENAVIDEZ-PEUGEOT PARTNER FURGON CONFORT 1.6 2P-708414 111509 119 02-2018-8AEGC9HPAJG530616-;$ 6.510,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;
5/4/2022;OC-00011233;FERNANDEZ MUÑOZ PABLO - Refrigación Ruta 27;Refrigerante para AA  R-141b;$ 34.483,41;Pesos;Subgerencia de Servicios Corporativos y Logistica;
6/4/2022;OC-00011235;TCTech SRL - TCTech;Mantenimiento Buenos Aires - CABA;$ 18.187.988,04;Pesos;Subgerencia de Servicios de Transporte Audiovisual y Satelitales;Licitacion Publica Nacional
6/4/2022;OC-00011236;Planex S.A.;Mantenimiento Chubut;$ 11.556.143,64;Pesos;Subgerencia de Servicios de Transporte Audiovisual y Satelitales;Licitacion Publica Nacional
6/4/2022;OC-00011237;Sisal SA;Mantenimiento Entre Ríos;$ 15.084.208,80;Pesos;Subgerencia de Servicios de Transporte Audiovisual y Satelitales;Licitacion Publica Nacional
6/4/2022;OC-00011238;Technology Bureau S.A.;Mantenimiento Mendoza;$ 10.231.497,72;Pesos;Subgerencia de Servicios de Transporte Audiovisual y Satelitales;Licitacion Publica Nacional
6/4/2022;OC-00011234;Mario Alberto Delcausse (Taller LA);AD072IE - CAMBIO DE CUBIERTAS , ALINEACION Y BALANCEO - GUALEGUAYCHU-PEUGEOT PARTNER FURGON CONFORT 1.6 2P-708414 111509 109 04-2018-8AEGC9HPAJG529622-;$ 6.100,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;
7/4/2022;OC-00011247;Nacion Seguros S.A.;renovacion póliza;$ 7.749,22;Dólares;Gerencia de Administracion y Finanzas;Contratacion directa - Inciso K
7/4/2022;OC-00011243;Bono Neumaticos SA;AC787ON - SERVICE 220000 KM + ROT ALIN Y BAL + LAVADO INTEGRAL + ENGRASADO BAJO CHASIS + REGISTRO DE FRENO DE MANO + CAMBIO DE CINTAS TRASERAS DE FRENO - CERES-CHEVROLET S10 2.8TD 4X4 DC LT L17--2018-9BG148FK0JC447140-;$ 85.672,30;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
7/4/2022;OC-00011244;Guillermo Federico Guirin AGGA Control de Alimentos;Servicio de Auditoria Bromatológico COCINA/COMEDOR 2 visitas mensuales contemplando depósitos, baños y vestuarios, sector de elaboración y despacho de producto terminado (mayo 21 - abril 22);$ 591.160,80;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
7/4/2022;OC-00011245;Martinez Neumaticos S.R.L. - Martinez Neumaticos;AB263RM - ALINEACION Y BALANCEO + ARME Y DESARME - SALTA-FORD RANGER DC 4x4 XL 2.2L D--2017-8AFAR23J5HJ007289-;$ 5.600,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;
7/4/2022;OC-00011239;La Esquina del Neumatico S.A.;AD027DT - ALINEACION BALANCEO ARME Y DESARME - BENAVIDEZ-PEUGEOT PARTNER FURGON CONFORT 1.6 2P-708414 111509 125 04-2018-8AEGC9HPAJG530639-;$ 6.660,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;
8/4/2022;OC-00011249;BOSAN S.A.;Heladera Bajo Mesada;$ 85.989,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
8/4/2022;OC-00011251;HOMU S.A.;AD803LY - SERVICE 80000 KM + ALIN ROT Y BAL - FORMOSA-TOYOTA HILUX 4X4 C/S DX 2.4 TDI 6 M/T--2019-8AJFB8CB2L1559210-GARANTIA;$ 44.400,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso F
8/4/2022;OC-00011248;GALARZA RUBEN HORACIO;Compra de 3(tres) cámaras desmontables;$ 37.500,00;Pesos;Gerencia de Operaciones Terrestres;
8/4/2022;OC-00011252;Planex S.A.;Reparacion de Cortadora de FO marca Fujikura , modelo CT -06 , serie 98791;$ 423,50;Dólares;Gerencia de Operaciones Terrestres;
11/4/2022;OC-00011256;CA GROUP S.A.;Compra de 2 compresores scroll para sala maqueta;$ 1.168,86;Dólares;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
11/4/2022;OC-00011266;Fernando Gonzalez Taller Fernando;OEF945 - Reemplazo de fluidos dif trasero, dif delantero y reductora con mano de obra -COMODORO RIVADAVIA-TOYOTA HILUX L/12 2.5 DC 4x4 TD DX PACK--2014-8AJFR22G0E4570410-;$ 32.400,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
11/4/2022;OC-00011255;MEDIA TRADERS S.A.;"VARIAS MEDIDAS Y MATERIALES SEGÚN PET	Teléfono x3 -	Prohibido fumar x10 -	Prohibido uso de teléfonos y celulares x5 -	Rol de incendio x5 -	Atención material inflamable x10 -	Procedimiento de descarga de combustible x5 -	Calco reflectivo adhesivo (peligro gas oíl) x5 -	Peligro inflamable x5 -	Peligro descarga de combustible x5 -	Mantenga orden y limpieza x10 -	Prohibido apagar con agua x6 -	Depósito de residuos especiales x6 -	Peligro líquidos inflamables x6 -	Utilice equipo de protección personal x6 -";$ 48.792,65;Pesos;Subgerencia de RRHH y RSE;Compras Menores
11/4/2022;OC-00011257;HERCAL DE JUAN CARLOS ENSE Y SANDRA HEIT;Tiras hierros 50x30 x 6Mts de 1.6mm;$ 109.366,40;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
11/4/2022;OC-00011265;Arnal Fabiana Noemi;Cemento para mejoras en ETB;$ 38.800,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;
11/4/2022;OC-00011267;BELCHAMP S.A;AD027DR - TRABAJADOS ADICIONALES  DE OC 11219 (RETEN CIGÜEÑAL + TUBO RACOR DE AGUA)  -  MAR DEL PLATA-PEUGEOT PARTNER FURGON CONFORT 1.6 2P-708414 111509 122 07-2018-8AEGC9HPAJG530622-;$ 16.526,19;Pesos;Subgerencia de Servicios Corporativos y Logistica;
11/4/2022;OC-00011254;TERRAF HNOS. S.A. TERRAF NEUMATICOS;AD027DX - ALINEACION ROTACION Y BALANCEO - SAN FRANCISCO , CORDOBA-PEUGEOT PARTNER FURGON CONFORT 1.6 2P-708414 111509 113 08-2018-8AEGC9HPAJG530388-;$ 7.000,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;
12/4/2022;OC-00011274;PARIS AUTOS S.A.;AD027DV - Reemplazo de embrague completo original 80,000 km- San Luis-PEUGEOT PARTNER FURGON CONFORT 1.6 2P-708414 111509 118 03-2018-8AEGC9HPAJG530403-;$ 176.594,78;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
12/4/2022;OC-00011275;IBAÑEZ, LUCIANA;Reparación de Pilar Trifásico, acometida y derivación Nodo “El Calafate”;$ 179.080,00;Pesos;Gerencia de Operaciones Terrestres;Compras Menores
12/4/2022;OC-00011276;Farmacia San Pedro SCS ;Vacunas Antigripales Tetravalentes 2022, para el personal de ARSAT. ;$ 807.000,00;Pesos;Subgerencia de RRHH y RSE;Compras Menores
12/4/2022;OC-00011277;CODINO VIVIANA S;AD888WE - Cochera mensual en CABA para auto de Arsat para traslado de directivo a partir del 1/5/2022 hasta 30/4/2022 - CABA-TOYOTA INNOVA SR 2.7 6 A/T 8A--2019-MHFCX8EM3K0112396-GARANTIA;$ 120.000,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso L
12/4/2022;OC-00011268;TRANS-AGUILERA S.A.;LAVADOS DE VEHICULOS TIPO AUTO - BENAVIDEZ;$ 12.812,13;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
12/4/2022;OC-00011269;RUILARSA SRL;Nuevo tendido Aéreo Gral Arenales;$ 3.871.193,00;Pesos;Gerencia de Operaciones Terrestres;Contratacion directa - Inciso A
12/4/2022;OC-00011271;HCH S.A. RPM CHEVROLET;AC787ON - DISTRIBUCION CON BOMBA DE AGUA, LIQ REFRIG. CORREAS EXTERIORES Y TENSORES - RAFAELA-CHEVROLET S10 2.8TD 4X4 DC LT L17--2018-9BG148FK0JC447140-;$ 79.501,24;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
